Source,Target,Type,Id,Label,timeset,Weight
2442,3,Unidirected,5852,,,4
2442,4,Unidirected,5853,,,2
2443,3,Unidirected,5854,,,3
2443,2,Unidirected,5855,,,2
2443,4,Unidirected,5856,,,3
2444,1,Unidirected,5857,,,2
2445,1,Unidirected,5858,,,2
2446,1,Unidirected,5859,,,7
2446,2,Unidirected,5860,,,2
2447,1,Unidirected,5861,,,2
2448,1,Unidirected,5862,,,71
2448,3,Unidirected,5863,,,11
2448,2,Unidirected,5864,,,18
2448,4,Unidirected,5865,,,4
2449,1,Unidirected,5866,,,2
2450,1,Unidirected,5867,,,2
2451,1,Unidirected,5868,,,6
2452,3,Unidirected,5869,,,2
2453,1,Unidirected,5870,,,2
2453,4,Unidirected,5871,,,2
2454,1,Unidirected,5872,,,2
2455,1,Unidirected,5873,,,2
2456,1,Unidirected,5874,,,9
2456,2,Unidirected,5875,,,3
2457,1,Unidirected,5876,,,4
2458,1,Unidirected,5877,,,3
2458,4,Unidirected,5878,,,2
2459,1,Unidirected,5879,,,2
2460,1,Unidirected,5880,,,7
2460,2,Unidirected,5881,,,5
2460,3,Unidirected,5882,,,2
2460,4,Unidirected,5883,,,3
2461,1,Unidirected,5884,,,2
2461,2,Unidirected,5885,,,2
2462,1,Unidirected,5886,,,10
2462,3,Unidirected,5887,,,3
2462,2,Unidirected,5888,,,2
2463,1,Unidirected,5889,,,2
2464,3,Unidirected,5890,,,3
2464,4,Unidirected,5891,,,3
2464,2,Unidirected,5892,,,2
2465,1,Unidirected,5893,,,7
2465,4,Unidirected,5894,,,2
2466,1,Unidirected,5895,,,2
2467,3,Unidirected,5896,,,2
2468,1,Unidirected,5897,,,4
2469,1,Unidirected,5898,,,17
2469,2,Unidirected,5899,,,5
2469,3,Unidirected,5900,,,4
2469,4,Unidirected,5901,,,6
2470,1,Unidirected,5902,,,2
2471,1,Unidirected,5903,,,65
2471,2,Unidirected,5904,,,73
2471,3,Unidirected,5905,,,60
2471,4,Unidirected,5906,,,7
2472,1,Unidirected,5907,,,2
2472,2,Unidirected,5908,,,2
2472,3,Unidirected,5909,,,2
2473,1,Unidirected,5910,,,2
2474,1,Unidirected,5911,,,3
2475,1,Unidirected,5912,,,2
2476,1,Unidirected,5913,,,2
2477,1,Unidirected,5914,,,2
2478,1,Unidirected,5915,,,3
2478,3,Unidirected,5916,,,4
2478,4,Unidirected,5917,,,3
2479,2,Unidirected,5918,,,2
2479,1,Unidirected,5919,,,3
2479,4,Unidirected,5920,,,2
2480,2,Unidirected,5921,,,5
2480,1,Unidirected,5922,,,14
2480,4,Unidirected,5923,,,3
2481,1,Unidirected,5924,,,6
2482,1,Unidirected,5925,,,3
2482,2,Unidirected,5926,,,3
2483,1,Unidirected,5927,,,5
2484,1,Unidirected,5928,,,4
2485,1,Unidirected,5929,,,2
2486,1,Unidirected,5930,,,11
2486,2,Unidirected,5931,,,3
2486,4,Unidirected,5932,,,3
2487,1,Unidirected,5933,,,6
2488,1,Unidirected,5934,,,3
2488,3,Unidirected,5935,,,5
2488,4,Unidirected,5936,,,6
2489,1,Unidirected,5937,,,2
2490,1,Unidirected,5938,,,3
2491,1,Unidirected,5939,,,2
2492,1,Unidirected,5940,,,4
2493,1,Unidirected,5941,,,4
2493,2,Unidirected,5942,,,3
2494,2,Unidirected,5943,,,4
2494,3,Unidirected,5944,,,2
2495,1,Unidirected,5945,,,4
2496,1,Unidirected,5946,,,3
2497,1,Unidirected,5947,,,5
2498,2,Unidirected,5948,,,2
2499,1,Unidirected,5949,,,4
2499,2,Unidirected,5950,,,2
2499,3,Unidirected,5951,,,2
2500,2,Unidirected,5952,,,3
2500,4,Unidirected,5953,,,3
2501,1,Unidirected,5954,,,2
2502,1,Unidirected,5955,,,2
2503,1,Unidirected,5956,,,2
2504,1,Unidirected,5957,,,139
2504,2,Unidirected,5958,,,69
2504,3,Unidirected,5959,,,60
2504,4,Unidirected,5960,,,38
2505,1,Unidirected,5961,,,6
2505,3,Unidirected,5962,,,3
2505,2,Unidirected,5963,,,4
2506,1,Unidirected,5964,,,8
2507,1,Unidirected,5965,,,2
2508,1,Unidirected,5966,,,5
2509,1,Unidirected,5967,,,7
2510,1,Unidirected,5968,,,2
2511,1,Unidirected,5969,,,2
2512,1,Unidirected,5970,,,4
2512,2,Unidirected,5971,,,5
2513,1,Unidirected,5972,,,3
2513,3,Unidirected,5973,,,2
2514,1,Unidirected,5974,,,2
2515,1,Unidirected,5975,,,2
2516,1,Unidirected,5976,,,8
2516,2,Unidirected,5977,,,2
2517,3,Unidirected,5978,,,2
2517,1,Unidirected,5979,,,7
2518,1,Unidirected,5980,,,2
2519,3,Unidirected,5981,,,2
2519,1,Unidirected,5982,,,5
2519,4,Unidirected,5983,,,3
2520,1,Unidirected,5984,,,14
2520,2,Unidirected,5985,,,5
2520,3,Unidirected,5986,,,4
2520,4,Unidirected,5987,,,6
2521,4,Unidirected,5988,,,2
2522,1,Unidirected,5989,,,4
2523,1,Unidirected,5990,,,4
2524,1,Unidirected,5991,,,6
2525,1,Unidirected,5992,,,81
2525,2,Unidirected,5993,,,20
2525,3,Unidirected,5994,,,9
2525,4,Unidirected,5995,,,6
2526,1,Unidirected,5996,,,6
2526,3,Unidirected,5997,,,2
2526,4,Unidirected,5998,,,3
2527,1,Unidirected,5999,,,52
2527,3,Unidirected,6000,,,11
2527,2,Unidirected,6001,,,25
2528,1,Unidirected,6002,,,4
2529,1,Unidirected,6003,,,12
2529,3,Unidirected,6004,,,8
2529,4,Unidirected,6005,,,16
2530,1,Unidirected,6006,,,2
2531,1,Unidirected,6007,,,17
2531,4,Unidirected,6008,,,10
2531,3,Unidirected,6009,,,4
2531,2,Unidirected,6010,,,2
2532,1,Unidirected,6011,,,3
2533,1,Unidirected,6012,,,2
2534,1,Unidirected,6013,,,7
2535,1,Unidirected,6014,,,3
2536,1,Unidirected,6015,,,5
2536,2,Unidirected,6016,,,2
2537,4,Unidirected,6017,,,12
2537,1,Unidirected,6018,,,4
2537,3,Unidirected,6019,,,11
2537,2,Unidirected,6020,,,2
2538,1,Unidirected,6021,,,4
2538,2,Unidirected,6022,,,3
2538,4,Unidirected,6023,,,3
2538,3,Unidirected,6024,,,2
2539,1,Unidirected,6025,,,3
2539,2,Unidirected,6026,,,2
2539,4,Unidirected,6027,,,2
2540,1,Unidirected,6028,,,2
2541,1,Unidirected,6029,,,2
2542,1,Unidirected,6030,,,3
2543,1,Unidirected,6031,,,2
2544,1,Unidirected,6032,,,3
2545,1,Unidirected,6033,,,2
2546,1,Unidirected,6034,,,3
2547,1,Unidirected,6035,,,10
2547,2,Unidirected,6036,,,4
2547,4,Unidirected,6037,,,9
2547,3,Unidirected,6038,,,5
2548,4,Unidirected,6039,,,4
2549,2,Unidirected,6040,,,2
2550,1,Unidirected,6041,,,2
2550,4,Unidirected,6042,,,4
2550,2,Unidirected,6043,,,3
2551,1,Unidirected,6044,,,4
2552,1,Unidirected,6045,,,2
2553,1,Unidirected,6046,,,2
2554,1,Unidirected,6047,,,8
2554,2,Unidirected,6048,,,2
2555,1,Unidirected,6049,,,6
2555,3,Unidirected,6050,,,2
2555,2,Unidirected,6051,,,3
2555,4,Unidirected,6052,,,3
2556,1,Unidirected,6053,,,86
2556,2,Unidirected,6054,,,33
2556,3,Unidirected,6055,,,25
2556,4,Unidirected,6056,,,23
2557,1,Unidirected,6057,,,6
2557,3,Unidirected,6058,,,3
2558,1,Unidirected,6059,,,7
2559,1,Unidirected,6060,,,3
2560,1,Unidirected,6061,,,11
2560,3,Unidirected,6062,,,2
2561,1,Unidirected,6063,,,2
2562,1,Unidirected,6064,,,2
2563,1,Unidirected,6065,,,4
2563,2,Unidirected,6066,,,2
2563,3,Unidirected,6067,,,3
2563,4,Unidirected,6068,,,4
2564,1,Unidirected,6069,,,2
2565,1,Unidirected,6070,,,4
2565,4,Unidirected,6071,,,5
2565,3,Unidirected,6072,,,2
2566,1,Unidirected,6073,,,7
2566,2,Unidirected,6074,,,4
2567,1,Unidirected,6075,,,2
2568,2,Unidirected,6076,,,2
2568,1,Unidirected,6077,,,2
2569,1,Unidirected,6078,,,23
2569,2,Unidirected,6079,,,14
2569,4,Unidirected,6080,,,11
2569,3,Unidirected,6081,,,11
2570,1,Unidirected,6082,,,2
2571,1,Unidirected,6083,,,20
2571,3,Unidirected,6084,,,7
2571,2,Unidirected,6085,,,11
2572,1,Unidirected,6086,,,6
2572,2,Unidirected,6087,,,7
2573,1,Unidirected,6088,,,2
2574,1,Unidirected,6089,,,3
2575,1,Unidirected,6090,,,2
2576,1,Unidirected,6091,,,2
2577,1,Unidirected,6092,,,8
2577,4,Unidirected,6093,,,2
2577,2,Unidirected,6094,,,2
2578,1,Unidirected,6095,,,3
2578,3,Unidirected,6096,,,2
2579,3,Unidirected,6097,,,2
2580,1,Unidirected,6098,,,4
2580,3,Unidirected,6099,,,3
2581,4,Unidirected,6100,,,2
2582,1,Unidirected,6101,,,9
2583,1,Unidirected,6102,,,2
2584,3,Unidirected,6103,,,2
2584,1,Unidirected,6104,,,8
2584,4,Unidirected,6105,,,2
2585,1,Unidirected,6106,,,2
2586,1,Unidirected,6107,,,2
2587,1,Unidirected,6108,,,8
2587,3,Unidirected,6109,,,4
2588,3,Unidirected,6110,,,4
2588,1,Unidirected,6111,,,5
2589,4,Unidirected,6112,,,3
2590,1,Unidirected,6113,,,11
2590,2,Unidirected,6114,,,5
2590,3,Unidirected,6115,,,3
2590,4,Unidirected,6116,,,4
2591,1,Unidirected,6117,,,3
2591,3,Unidirected,6118,,,2
2592,1,Unidirected,6119,,,8
2593,1,Unidirected,6120,,,2
2594,1,Unidirected,6121,,,3
2595,1,Unidirected,6122,,,2
2596,1,Unidirected,6123,,,11
2596,2,Unidirected,6124,,,3
2596,3,Unidirected,6125,,,2
2597,1,Unidirected,6126,,,2
2598,1,Unidirected,6127,,,2
2599,1,Unidirected,6128,,,3
2600,3,Unidirected,6129,,,2
2600,2,Unidirected,6130,,,2
2601,3,Unidirected,6131,,,2
2602,2,Unidirected,6132,,,3
2603,3,Unidirected,6133,,,2
2603,2,Unidirected,6134,,,3
2604,3,Unidirected,6135,,,2
2605,1,Unidirected,6136,,,2
2606,1,Unidirected,6137,,,8
2606,3,Unidirected,6138,,,2
2606,4,Unidirected,6139,,,2
2606,2,Unidirected,6140,,,2
2607,1,Unidirected,6141,,,5
2608,2,Unidirected,6142,,,2
2608,1,Unidirected,6143,,,5
2608,3,Unidirected,6144,,,2
2609,2,Unidirected,6145,,,3
2610,1,Unidirected,6146,,,2
2611,1,Unidirected,6147,,,2
2611,2,Unidirected,6148,,,2
2612,1,Unidirected,6149,,,3
2613,1,Unidirected,6150,,,2
2614,1,Unidirected,6151,,,2
2615,2,Unidirected,6152,,,2
2616,1,Unidirected,6153,,,2
2617,4,Unidirected,6154,,,2
2617,1,Unidirected,6155,,,2
2618,1,Unidirected,6156,,,2
2619,1,Unidirected,6157,,,2
2620,1,Unidirected,6158,,,5
2621,3,Unidirected,6159,,,8
2621,2,Unidirected,6160,,,3
2621,1,Unidirected,6161,,,6
2621,4,Unidirected,6162,,,22
2622,1,Unidirected,6163,,,2
2623,1,Unidirected,6164,,,3
2623,2,Unidirected,6165,,,2
2623,3,Unidirected,6166,,,3
2623,4,Unidirected,6167,,,2
2624,1,Unidirected,6168,,,6
2624,4,Unidirected,6169,,,3
2625,1,Unidirected,6170,,,3
2626,1,Unidirected,6171,,,4
2626,4,Unidirected,6172,,,3
2626,3,Unidirected,6173,,,3
2626,2,Unidirected,6174,,,2
2627,1,Unidirected,6175,,,2
2628,2,Unidirected,6176,,,8
2628,1,Unidirected,6177,,,11
2628,4,Unidirected,6178,,,11
2628,3,Unidirected,6179,,,7
2629,1,Unidirected,6180,,,4
2629,4,Unidirected,6181,,,3
2630,2,Unidirected,6182,,,3
2630,1,Unidirected,6183,,,3
2631,3,Unidirected,6184,,,7
2631,1,Unidirected,6185,,,15
2631,2,Unidirected,6186,,,4
2631,4,Unidirected,6187,,,3
2632,1,Unidirected,6188,,,2
2633,1,Unidirected,6189,,,4
2634,1,Unidirected,6190,,,12
2634,2,Unidirected,6191,,,5
2634,4,Unidirected,6192,,,2
2635,1,Unidirected,6193,,,4
2636,2,Unidirected,6194,,,3
2636,1,Unidirected,6195,,,3
2636,3,Unidirected,6196,,,2
2637,1,Unidirected,6197,,,11
2637,2,Unidirected,6198,,,7
2637,4,Unidirected,6199,,,2
2637,3,Unidirected,6200,,,2
2638,1,Unidirected,6201,,,2
2639,1,Unidirected,6202,,,5
2639,2,Unidirected,6203,,,3
2639,4,Unidirected,6204,,,2
2640,1,Unidirected,6205,,,4
2640,4,Unidirected,6206,,,2
2641,1,Unidirected,6207,,,8
2642,1,Unidirected,6208,,,4
2642,2,Unidirected,6209,,,2
2643,2,Unidirected,6210,,,4
2644,2,Unidirected,6211,,,2
2644,1,Unidirected,6212,,,3
2645,1,Unidirected,6213,,,2
2646,1,Unidirected,6214,,,4
2646,2,Unidirected,6215,,,2
2647,1,Unidirected,6216,,,2
2648,1,Unidirected,6217,,,6
2648,4,Unidirected,6218,,,3
2648,3,Unidirected,6219,,,3
2649,2,Unidirected,6220,,,3
2649,4,Unidirected,6221,,,2
2650,1,Unidirected,6222,,,2
2651,1,Unidirected,6223,,,3
2651,2,Unidirected,6224,,,3
2651,4,Unidirected,6225,,,2
2651,3,Unidirected,6226,,,2
2652,3,Unidirected,6227,,,2
2653,1,Unidirected,6228,,,15
2653,3,Unidirected,6229,,,2
2653,4,Unidirected,6230,,,2
2653,2,Unidirected,6231,,,2
2654,2,Unidirected,6232,,,3
2655,1,Unidirected,6233,,,2
2656,3,Unidirected,6234,,,22
2656,1,Unidirected,6235,,,46
2656,4,Unidirected,6236,,,14
2656,2,Unidirected,6237,,,27
2657,3,Unidirected,6238,,,3
2657,1,Unidirected,6239,,,3
2658,2,Unidirected,6240,,,2
2659,1,Unidirected,6241,,,6
2659,2,Unidirected,6242,,,3
2659,3,Unidirected,6243,,,2
2660,1,Unidirected,6244,,,12
2660,3,Unidirected,6245,,,8
2660,2,Unidirected,6246,,,4
2660,4,Unidirected,6247,,,6
2661,1,Unidirected,6248,,,3
2661,2,Unidirected,6249,,,3
2662,1,Unidirected,6250,,,2
2663,1,Unidirected,6251,,,20
2663,2,Unidirected,6252,,,6
2663,3,Unidirected,6253,,,4
2664,1,Unidirected,6254,,,7
2664,2,Unidirected,6255,,,2
2665,2,Unidirected,6256,,,2
2666,1,Unidirected,6257,,,20
2666,2,Unidirected,6258,,,7
2666,3,Unidirected,6259,,,6
2666,4,Unidirected,6260,,,5
2667,4,Unidirected,6261,,,3
2667,3,Unidirected,6262,,,2
2668,1,Unidirected,6263,,,2
2669,3,Unidirected,6264,,,3
2669,2,Unidirected,6265,,,2
2669,4,Unidirected,6266,,,2
2670,1,Unidirected,6267,,,2
2670,2,Unidirected,6268,,,2
2671,1,Unidirected,6269,,,3
2672,1,Unidirected,6270,,,10
2672,3,Unidirected,6271,,,10
2672,2,Unidirected,6272,,,10
2672,4,Unidirected,6273,,,8
2673,1,Unidirected,6274,,,2
2674,1,Unidirected,6275,,,38
2674,2,Unidirected,6276,,,16
2674,4,Unidirected,6277,,,46
2674,3,Unidirected,6278,,,34
2675,2,Unidirected,6279,,,2
2675,1,Unidirected,6280,,,3
2676,1,Unidirected,6281,,,2
2677,2,Unidirected,6282,,,10
2677,1,Unidirected,6283,,,13
2677,4,Unidirected,6284,,,10
2677,3,Unidirected,6285,,,9
2678,2,Unidirected,6286,,,8
2678,4,Unidirected,6287,,,7
2678,1,Unidirected,6288,,,7
2678,3,Unidirected,6289,,,5
2679,2,Unidirected,6290,,,2
2680,1,Unidirected,6291,,,4
2680,3,Unidirected,6292,,,5
2680,4,Unidirected,6293,,,2
2680,2,Unidirected,6294,,,4
2681,1,Unidirected,6295,,,45
2681,2,Unidirected,6296,,,24
2681,3,Unidirected,6297,,,22
2681,4,Unidirected,6298,,,16
2682,1,Unidirected,6299,,,7
2682,2,Unidirected,6300,,,2
2682,4,Unidirected,6301,,,3
2683,1,Unidirected,6302,,,4
2684,1,Unidirected,6303,,,2
2685,1,Unidirected,6304,,,8
2685,2,Unidirected,6305,,,3
2685,3,Unidirected,6306,,,4
2685,4,Unidirected,6307,,,4
2686,1,Unidirected,6308,,,5
2687,1,Unidirected,6309,,,7
2687,4,Unidirected,6310,,,5
2687,2,Unidirected,6311,,,7
2688,1,Unidirected,6312,,,4
2689,1,Unidirected,6313,,,8
2689,3,Unidirected,6314,,,5
2689,4,Unidirected,6315,,,6
2689,2,Unidirected,6316,,,4
2690,2,Unidirected,6317,,,2
2690,1,Unidirected,6318,,,2
2691,1,Unidirected,6319,,,4
2691,2,Unidirected,6320,,,2
2692,3,Unidirected,6321,,,2
2692,1,Unidirected,6322,,,3
2692,2,Unidirected,6323,,,2
2693,3,Unidirected,6324,,,2
2693,2,Unidirected,6325,,,2
2694,2,Unidirected,6326,,,2
2694,1,Unidirected,6327,,,6
2695,1,Unidirected,6328,,,6
2695,4,Unidirected,6329,,,4
2695,2,Unidirected,6330,,,2
2696,1,Unidirected,6331,,,4
2697,1,Unidirected,6332,,,3
2698,1,Unidirected,6333,,,4
2698,2,Unidirected,6334,,,2
2699,1,Unidirected,6335,,,2
2700,1,Unidirected,6336,,,5
2700,2,Unidirected,6337,,,2
2701,1,Unidirected,6338,,,3
2702,1,Unidirected,6339,,,2
2703,1,Unidirected,6340,,,5
2703,3,Unidirected,6341,,,2
2704,1,Unidirected,6342,,,3
2705,1,Unidirected,6343,,,7
2705,3,Unidirected,6344,,,4
2705,4,Unidirected,6345,,,4
2706,1,Unidirected,6346,,,4
2706,2,Unidirected,6347,,,2
2707,1,Unidirected,6348,,,3
2707,2,Unidirected,6349,,,2
2708,1,Unidirected,6350,,,3
2709,1,Unidirected,6351,,,2
2710,1,Unidirected,6352,,,2
2711,1,Unidirected,6353,,,2
2712,1,Unidirected,6354,,,2
2713,1,Unidirected,6355,,,2
2714,1,Unidirected,6356,,,2
2715,1,Unidirected,6357,,,2
2716,4,Unidirected,6358,,,4
2717,1,Unidirected,6359,,,7
2718,1,Unidirected,6360,,,8
2718,2,Unidirected,6361,,,2
2718,4,Unidirected,6362,,,2
2719,1,Unidirected,6363,,,4
2720,1,Unidirected,6364,,,16
2720,4,Unidirected,6365,,,5
2720,2,Unidirected,6366,,,4
2721,3,Unidirected,6367,,,2
2722,1,Unidirected,6368,,,6
2722,4,Unidirected,6369,,,2
2723,1,Unidirected,6370,,,4
2724,1,Unidirected,6371,,,2
2724,2,Unidirected,6372,,,2
2725,1,Unidirected,6373,,,2
2726,2,Unidirected,6374,,,4
2726,1,Unidirected,6375,,,3
2726,4,Unidirected,6376,,,2
2727,1,Unidirected,6377,,,3
2728,1,Unidirected,6378,,,3
2728,2,Unidirected,6379,,,2
2729,1,Unidirected,6380,,,2
2730,1,Unidirected,6381,,,5
2730,2,Unidirected,6382,,,2
2730,3,Unidirected,6383,,,2
2731,1,Unidirected,6384,,,2
2732,1,Unidirected,6385,,,2
2733,2,Unidirected,6386,,,2
2734,1,Unidirected,6387,,,3
2735,2,Unidirected,6388,,,7
2735,3,Unidirected,6389,,,5
2735,4,Unidirected,6390,,,6
2735,1,Unidirected,6391,,,4
2736,2,Unidirected,6392,,,2
2737,2,Unidirected,6393,,,2
2737,1,Unidirected,6394,,,5
2737,3,Unidirected,6395,,,3
2738,1,Unidirected,6396,,,6
2738,3,Unidirected,6397,,,2
2738,2,Unidirected,6398,,,3
2739,1,Unidirected,6399,,,16
2739,2,Unidirected,6400,,,9
2739,3,Unidirected,6401,,,18
2739,4,Unidirected,6402,,,22
2740,1,Unidirected,6403,,,3
2741,1,Unidirected,6404,,,2
2741,4,Unidirected,6405,,,2
2742,1,Unidirected,6406,,,2
2743,1,Unidirected,6407,,,3
2744,2,Unidirected,6408,,,2
2744,1,Unidirected,6409,,,3
2744,3,Unidirected,6410,,,2
2745,4,Unidirected,6411,,,3
2746,1,Unidirected,6412,,,2
2747,1,Unidirected,6413,,,2
2747,2,Unidirected,6414,,,6
2747,3,Unidirected,6415,,,2
2748,1,Unidirected,6416,,,2
2748,3,Unidirected,6417,,,2
2749,1,Unidirected,6418,,,19
2749,4,Unidirected,6419,,,2
2749,2,Unidirected,6420,,,4
2749,3,Unidirected,6421,,,2
2750,1,Unidirected,6422,,,3
2750,3,Unidirected,6423,,,2
2751,1,Unidirected,6424,,,2
2752,1,Unidirected,6425,,,5
2753,1,Unidirected,6426,,,4
2753,2,Unidirected,6427,,,2
2754,3,Unidirected,6428,,,44
2754,1,Unidirected,6429,,,156
2754,2,Unidirected,6430,,,60
2754,4,Unidirected,6431,,,22
2755,3,Unidirected,6432,,,2
2756,1,Unidirected,6433,,,2
2757,1,Unidirected,6434,,,2
2758,1,Unidirected,6435,,,2
2759,2,Unidirected,6436,,,2
2760,1,Unidirected,6437,,,3
2761,1,Unidirected,6438,,,2
2762,2,Unidirected,6439,,,2
2763,1,Unidirected,6440,,,8
2763,3,Unidirected,6441,,,2
2764,2,Unidirected,6442,,,4
2764,1,Unidirected,6443,,,2
2765,1,Unidirected,6444,,,2
2766,1,Unidirected,6445,,,3
2767,1,Unidirected,6446,,,2
2768,1,Unidirected,6447,,,2
2769,1,Unidirected,6448,,,3
2770,1,Unidirected,6449,,,3
2771,2,Unidirected,6450,,,3
2771,1,Unidirected,6451,,,2
2772,2,Unidirected,6452,,,8
2772,1,Unidirected,6453,,,8
2772,3,Unidirected,6454,,,4
2773,1,Unidirected,6455,,,2
2773,4,Unidirected,6456,,,3
2774,1,Unidirected,6457,,,2
2775,1,Unidirected,6458,,,5
2775,2,Unidirected,6459,,,3
2776,1,Unidirected,6460,,,16
2776,2,Unidirected,6461,,,5
2776,4,Unidirected,6462,,,3
2777,2,Unidirected,6463,,,2
2778,1,Unidirected,6464,,,2
2779,1,Unidirected,6465,,,2
2780,3,Unidirected,6466,,,12
2780,1,Unidirected,6467,,,7
2780,2,Unidirected,6468,,,3
2780,4,Unidirected,6469,,,5
2781,1,Unidirected,6470,,,62
2781,3,Unidirected,6471,,,19
2781,2,Unidirected,6472,,,21
2781,4,Unidirected,6473,,,14
2782,1,Unidirected,6474,,,2
2783,1,Unidirected,6475,,,5
2783,2,Unidirected,6476,,,2
2784,1,Unidirected,6477,,,5
2785,3,Unidirected,6478,,,2
2785,4,Unidirected,6479,,,3
2786,1,Unidirected,6480,,,8
2787,1,Unidirected,6481,,,3
2788,1,Unidirected,6482,,,35
2788,4,Unidirected,6483,,,16
2788,3,Unidirected,6484,,,18
2788,2,Unidirected,6485,,,23
2789,3,Unidirected,6486,,,2
2789,2,Unidirected,6487,,,4
2789,1,Unidirected,6488,,,5
2790,3,Unidirected,6489,,,2
2791,2,Unidirected,6490,,,3
2792,2,Unidirected,6491,,,2
2793,2,Unidirected,6492,,,2
2793,4,Unidirected,6493,,,13
2793,3,Unidirected,6494,,,4
2793,1,Unidirected,6495,,,3
2794,1,Unidirected,6496,,,9
2795,1,Unidirected,6497,,,3
2796,1,Unidirected,6498,,,2
2797,1,Unidirected,6499,,,2
2798,2,Unidirected,6500,,,4
2798,1,Unidirected,6501,,,6
2798,4,Unidirected,6502,,,10
2798,3,Unidirected,6503,,,2
2799,1,Unidirected,6504,,,2
2800,2,Unidirected,6505,,,4
2800,1,Unidirected,6506,,,4
2800,3,Unidirected,6507,,,2
2801,1,Unidirected,6508,,,5
2801,2,Unidirected,6509,,,2
2802,1,Unidirected,6510,,,5
2803,1,Unidirected,6511,,,2
2804,1,Unidirected,6512,,,8
2804,2,Unidirected,6513,,,7
2804,3,Unidirected,6514,,,3
2804,4,Unidirected,6515,,,4
2805,1,Unidirected,6516,,,4
2805,2,Unidirected,6517,,,4
2806,1,Unidirected,6518,,,6
2806,2,Unidirected,6519,,,7
2806,4,Unidirected,6520,,,3
2807,1,Unidirected,6521,,,4
2807,4,Unidirected,6522,,,2
2808,1,Unidirected,6523,,,7
2809,2,Unidirected,6524,,,2
2810,1,Unidirected,6525,,,3
2811,1,Unidirected,6526,,,14
2811,4,Unidirected,6527,,,3
2811,3,Unidirected,6528,,,10
2811,2,Unidirected,6529,,,12
2812,1,Unidirected,6530,,,7
2812,2,Unidirected,6531,,,2
2813,1,Unidirected,6532,,,5
2814,1,Unidirected,6533,,,3
2815,1,Unidirected,6534,,,2
2816,3,Unidirected,6535,,,7
2816,2,Unidirected,6536,,,17
2816,1,Unidirected,6537,,,13
2816,4,Unidirected,6538,,,12
2817,1,Unidirected,6539,,,5
2817,2,Unidirected,6540,,,11
2817,3,Unidirected,6541,,,6
2817,4,Unidirected,6542,,,14
2818,1,Unidirected,6543,,,2
2819,1,Unidirected,6544,,,2
2819,2,Unidirected,6545,,,2
2820,1,Unidirected,6546,,,4
2821,1,Unidirected,6547,,,3
2822,1,Unidirected,6548,,,2
2823,2,Unidirected,6549,,,2
2824,1,Unidirected,6550,,,3
2825,1,Unidirected,6551,,,5
2826,1,Unidirected,6552,,,3
2827,1,Unidirected,6553,,,8
2827,2,Unidirected,6554,,,3
2828,1,Unidirected,6555,,,10
2828,2,Unidirected,6556,,,3
2828,3,Unidirected,6557,,,3
2829,1,Unidirected,6558,,,2
2830,1,Unidirected,6559,,,2
2831,3,Unidirected,6560,,,2
2832,1,Unidirected,6561,,,7
2833,2,Unidirected,6562,,,2
2833,1,Unidirected,6563,,,4
2833,3,Unidirected,6564,,,5
2833,4,Unidirected,6565,,,6
2834,1,Unidirected,6566,,,5
2834,2,Unidirected,6567,,,6
2834,3,Unidirected,6568,,,3
2835,1,Unidirected,6569,,,2
2835,3,Unidirected,6570,,,2
2836,1,Unidirected,6571,,,51
2836,3,Unidirected,6572,,,7
2836,2,Unidirected,6573,,,22
2836,4,Unidirected,6574,,,4
2837,4,Unidirected,6575,,,2
2838,1,Unidirected,6576,,,2
2839,1,Unidirected,6577,,,2
2840,1,Unidirected,6578,,,51
2840,3,Unidirected,6579,,,25
2840,2,Unidirected,6580,,,27
2840,4,Unidirected,6581,,,12
2841,1,Unidirected,6582,,,2
2842,1,Unidirected,6583,,,3
2842,4,Unidirected,6584,,,4
2843,1,Unidirected,6585,,,5
2843,2,Unidirected,6586,,,6
2843,4,Unidirected,6587,,,26
2843,3,Unidirected,6588,,,7
2844,1,Unidirected,6589,,,2
2844,2,Unidirected,6590,,,2
2845,1,Unidirected,6591,,,42
2845,2,Unidirected,6592,,,24
2845,3,Unidirected,6593,,,21
2845,4,Unidirected,6594,,,20
2846,1,Unidirected,6595,,,7
2846,2,Unidirected,6596,,,5
2846,4,Unidirected,6597,,,4
2846,3,Unidirected,6598,,,3
2847,1,Unidirected,6599,,,4
2848,1,Unidirected,6600,,,3
2849,1,Unidirected,6601,,,2
2850,1,Unidirected,6602,,,5
2851,1,Unidirected,6603,,,4
2851,4,Unidirected,6604,,,2
2852,1,Unidirected,6605,,,3
2853,1,Unidirected,6606,,,2
2854,4,Unidirected,6607,,,2
2854,1,Unidirected,6608,,,2
2854,2,Unidirected,6609,,,2
2855,1,Unidirected,6610,,,2
2856,2,Unidirected,6611,,,5
2856,1,Unidirected,6612,,,3
2857,1,Unidirected,6613,,,2
2858,1,Unidirected,6614,,,7
2858,2,Unidirected,6615,,,6
2858,3,Unidirected,6616,,,5
2858,4,Unidirected,6617,,,5
2859,1,Unidirected,6618,,,6
2860,1,Unidirected,6619,,,15
2860,3,Unidirected,6620,,,4
2860,2,Unidirected,6621,,,5
2860,4,Unidirected,6622,,,2
2861,1,Unidirected,6623,,,3
2862,1,Unidirected,6624,,,2
2863,1,Unidirected,6625,,,5
2864,1,Unidirected,6626,,,2
2864,4,Unidirected,6627,,,2
