Source, Target,Type,Id,Label,timeset,Weight
0,145,Unidirected,144,,,30
0,146,Unidirected,145,,,4
0,147,Unidirected,146,,,2
0,148,Unidirected,147,,,6
0,149,Unidirected,148,,,2
0,150,Unidirected,149,,,8
0,151,Unidirected,150,,,1
0,152,Unidirected,151,,,4
0,153,Unidirected,152,,,5
0,154,Unidirected,153,,,4
0,155,Unidirected,154,,,4
0,156,Unidirected,155,,,3
0,157,Unidirected,156,,,2
0,158,Unidirected,157,,,1
0,159,Unidirected,158,,,6
0,160,Unidirected,159,,,1
0,161,Unidirected,160,,,1
0,162,Unidirected,161,,,1
0,163,Unidirected,162,,,1
0,164,Unidirected,163,,,6
0,165,Unidirected,164,,,1
0,166,Unidirected,165,,,16
0,167,Unidirected,166,,,2
0,168,Unidirected,167,,,2
0,169,Unidirected,168,,,1
0,170,Unidirected,169,,,1
0,171,Unidirected,170,,,2
0,172,Unidirected,171,,,1
0,173,Unidirected,172,,,1
0,174,Unidirected,173,,,1
0,175,Unidirected,174,,,17
0,176,Unidirected,175,,,5
0,177,Unidirected,176,,,7
0,178,Unidirected,177,,,1
0,179,Unidirected,178,,,1
0,180,Unidirected,179,,,24
0,181,Unidirected,180,,,15
0,182,Unidirected,181,,,2
0,183,Unidirected,182,,,24
0,184,Unidirected,183,,,4
0,185,Unidirected,184,,,2
0,186,Unidirected,185,,,5
0,187,Unidirected,186,,,3
0,188,Unidirected,187,,,1
0,189,Unidirected,188,,,1
0,190,Unidirected,189,,,2
0,191,Unidirected,190,,,1
0,192,Unidirected,191,,,2
0,193,Unidirected,192,,,2
0,194,Unidirected,193,,,20
0,195,Unidirected,194,,,4
0,196,Unidirected,195,,,1
0,197,Unidirected,196,,,1
0,198,Unidirected,197,,,15
0,199,Unidirected,198,,,3
0,200,Unidirected,199,,,7
0,201,Unidirected,200,,,2
0,202,Unidirected,201,,,1
0,203,Unidirected,202,,,1
0,204,Unidirected,203,,,1
0,205,Unidirected,204,,,1
0,206,Unidirected,205,,,1
0,207,Unidirected,206,,,2
0,208,Unidirected,207,,,3
0,209,Unidirected,208,,,1
0,210,Unidirected,209,,,3
0,211,Unidirected,210,,,2
0,212,Unidirected,211,,,1
0,213,Unidirected,212,,,6
0,214,Unidirected,213,,,1
0,215,Unidirected,214,,,1
0,216,Unidirected,215,,,12
0,217,Unidirected,216,,,1
0,218,Unidirected,217,,,34
0,219,Unidirected,218,,,2
0,220,Unidirected,219,,,3
0,221,Unidirected,220,,,4
0,222,Unidirected,221,,,11
0,223,Unidirected,222,,,6
